일자,행정동,신고건수,단속건수
20220405,휘경1동,0,9
20220405,휘경2동,0,6
20220406,답십리1동,1,10
20220406,답십리2동,0,2
20220406,용신동,1,0
20220406,이문1동,0,2
20220406,장안1동,0,10
20220406,장안2동,2,18
20220406,전농1동,0,2
20220406,전농2동,0,1
20220406,제기동,3,18
20220406,청량리동,0,17
20220406,회기동,3,18
20220406,휘경1동,0,6
20220407,답십리1동,0,13
20220407,답십리2동,0,1
20220407,이문1동,0,3
20220407,이문2동,0,1
20220407,장안1동,0,8
20220407,장안2동,0,18
20220407,전농1동,0,2
20220407,제기동,1,22
20220407,청량리동,0,33
20220407,회기동,0,14
20220407,휘경1동,0,5
20220408,답십리1동,0,7
20220408,답십리2동,0,1
20220408,장안1동,0,8
20220408,장안2동,0,17
20220408,제기동,1,17
20220408,청량리동,1,23
20220408,회기동,4,16
20220408,휘경1동,0,4
20220408,휘경2동,0,1
20220409,답십리1동,0,3
20220409,이문1동,0,1
20220409,장안1동,0,4
20220409,장안2동,0,16
20220409,제기동,3,18
20220409,청량리동,2,18
20220409,회기동,1,7
20220409,휘경1동,0,2
20220410,답십리1동,0,5
20220410,이문1동,0,1
20220410,장안1동,0,4
20220410,장안2동,0,7
20220410,제기동,1,5
20220410,청량리동,2,9
20220410,회기동,1,11
20220410,휘경1동,0,1
20220411,답십리1동,0,18
20220411,답십리2동,0,4
20220411,이문1동,0,1
20220411,이문2동,0,1
20220411,장안1동,0,10
20220411,장안2동,0,18
20220411,전농1동,0,1
20220411,제기동,1,10
20220411,청량리동,0,17
20220411,회기동,0,8
20220411,휘경1동,0,3
20220411,휘경2동,1,0
20220412,답십리1동,0,14
20220412,답십리2동,0,3
20220412,이문1동,0,2
20220412,이문2동,0,1
20220412,장안1동,0,13
20220412,장안2동,0,23
20220412,전농1동,0,2
20220412,제기동,1,13
20220412,청량리동,0,24
20220412,회기동,3,19
20220412,휘경1동,0,5
20220413,답십리1동,0,15
20220413,답십리2동,0,1
20220413,이문1동,0,2
20220413,장안1동,0,9
20220413,장안2동,0,13
20220413,제기동,2,13
20220413,청량리동,2,24
20220413,회기동,3,18
20220413,휘경1동,0,11
20220414,답십리1동,1,17
20220414,이문1동,0,2
20220414,이문2동,1,0
20220414,장안1동,0,9
20220414,장안2동,0,29
20220414,전농1동,0,2
20220414,제기동,4,14
20220414,청량리동,1,17
20220414,회기동,2,21
20220414,휘경1동,0,10
20220415,답십리1동,0,15
20220415,답십리2동,0,2
20220415,이문1동,1,2
20220415,이문2동,0,2
20220415,장안1동,1,11
20220415,장안2동,0,16
20220415,제기동,2,27
20220415,청량리동,1,29
20220415,회기동,2,15
20220415,휘경1동,0,10
20220415,휘경2동,0,3
20220416,답십리1동,0,1
20220416,장안1동,0,4
20220416,장안2동,1,6
20220416,제기동,4,5
20220416,청량리동,0,6
20220416,회기동,1,7
20220417,답십리1동,0,3
20220417,답십리2동,0,2
20220417,이문1동,0,1
20220417,장안1동,0,4
20220417,장안2동,0,8
20220417,제기동,0,10
20220417,청량리동,1,9
20220417,회기동,0,9
20220418,답십리1동,0,14
20220418,답십리2동,0,3
20220418,이문1동,0,5
20220418,이문2동,0,1
20220418,장안1동,0,10
20220418,장안2동,0,23
20220418,전농1동,0,2
20220418,제기동,0,26
20220418,청량리동,4,28
20220418,회기동,2,15
20220418,휘경1동,0,7
20220419,답십리1동,0,13
20220419,이문1동,0,4
20220419,장안1동,0,12
20220419,장안2동,0,19
20220419,제기동,1,33
20220419,청량리동,2,30
20220419,회기동,1,9
20220419,휘경1동,0,9
20220419,휘경2동,0,1
20220420,답십리1동,0,14
20220420,답십리2동,0,2
20220420,이문1동,0,4
20220420,이문2동,0,3
20220420,장안1동,0,9
20220420,장안2동,0,14
20220420,전농1동,0,3
20220420,제기동,4,36
20220420,청량리동,0,34
20220420,회기동,1,11
20220420,휘경1동,0,4
20220421,답십리1동,0,9
20220421,답십리2동,0,3
20220421,이문1동,0,1
20220421,이문2동,0,2
20220421,장안1동,0,6
20220421,장안2동,0,23
20220421,전농1동,0,1
20220421,제기동,3,32
20220421,청량리동,0,43
20220421,회기동,1,5
20220421,휘경1동,0,8
20220421,휘경2동,0,1
20220422,답십리1동,0,9
20220422,답십리2동,0,2
20220422,이문1동,0,1
20220422,이문2동,0,1
20220422,장안1동,0,7
20220422,장안2동,0,24
20220422,전농1동,0,1
20220422,전농2동,0,1
20220422,제기동,2,45
20220422,청량리동,1,24
20220422,회기동,8,8
20220422,휘경1동,0,4
20220422,휘경2동,0,1
20220423,답십리1동,0,3
20220423,답십리2동,0,2
20220423,용신동,1,0
20220423,이문1동,0,2
20220423,장안2동,0,10
20220423,전농1동,0,2
20220423,제기동,1,6
20220423,청량리동,1,13
20220423,회기동,1,9
20220423,휘경1동,0,2
20220423,휘경2동,0,2
20220424,답십리1동,0,4
20220424,이문1동,0,1
20220424,장안1동,0,1
20220424,장안2동,0,13
20220424,제기동,0,13
20220424,청량리동,1,3
20220424,회기동,0,3
20220424,휘경1동,0,2
20220424,휘경2동,0,2
20220425,답십리1동,0,15
20220425,답십리2동,0,3
20220425,이문1동,0,3
20220425,장안1동,0,13
20220425,장안2동,1,13
20220425,전농1동,0,3
20220425,제기동,5,24
20220425,청량리동,0,33
20220425,회기동,0,7
20220425,휘경1동,0,9
20220425,휘경2동,0,1
20220426,답십리1동,0,19
20220426,답십리2동,0,2
20220426,이문1동,0,2
20220426,장안1동,0,6
20220426,장안2동,1,29
20220426,제기동,3,24
20220426,청량리동,0,31
20220426,회기동,0,8
20220426,휘경1동,0,1
20220426,휘경2동,0,2
20220427,답십리1동,0,14
20220427,답십리2동,0,3
20220427,이문1동,0,4
20220427,장안1동,0,14
20220427,장안2동,0,19
20220427,전농1동,0,3
20220427,제기동,6,18
20220427,청량리동,0,40
20220427,회기동,2,8
20220427,휘경1동,0,7
20220428,답십리1동,0,9
20220428,답십리2동,0,3
20220428,이문1동,0,3
20220428,이문2동,0,1
20220428,장안1동,0,11
20220428,장안2동,0,21
20220428,전농1동,0,3
20220428,제기동,2,22
20220428,청량리동,0,33
20220428,회기동,2,18
20220428,휘경1동,0,4
20220428,휘경2동,0,3
20220429,답십리1동,0,14
20220429,답십리2동,0,3
20220429,이문1동,0,3
20220429,장안1동,0,9
20220429,장안2동,1,21
20220429,전농1동,0,1
20220429,전농2동,0,1
20220429,제기동,1,33
20220429,청량리동,0,37
20220429,회기동,1,25
20220429,휘경1동,0,9
20220429,휘경2동,0,3
20220430,답십리1동,0,9
20220430,답십리2동,0,2
20220430,장안1동,0,2
20220430,장안2동,0,16
20220430,전농1동,0,2
20220430,제기동,1,13
20220430,청량리동,1,10
20220430,회기동,1,4
20220430,휘경1동,0,1
20220501,답십리1동,0,4
20220501,이문1동,0,2
20220501,장안1동,0,2
20220501,장안2동,0,10
20220501,전농1동,0,3
20220501,제기동,2,6
20220501,청량리동,4,5
20220501,회기동,0,11
20220501,휘경1동,1,1
20220502,답십리1동,0,12
20220502,답십리2동,0,2
20220502,이문1동,0,1
20220502,장안1동,0,7
20220502,장안2동,0,21
20220502,전농1동,0,3
20220502,제기동,5,19
20220502,청량리동,2,50
20220502,회기동,0,9
20220502,휘경1동,0,10
20220502,휘경2동,0,2
20220503,답십리1동,0,8
20220503,답십리2동,0,3
20220503,이문1동,0,4
20220503,이문2동,0,1
20220503,장안1동,0,5
20220503,장안2동,0,26
20220503,전농1동,0,2
20220503,제기동,3,17
20220503,청량리동,0,25
20220503,회기동,3,24
20220503,휘경1동,0,9
20220504,답십리1동,0,11
20220504,이문1동,0,1
20220504,장안1동,0,9
20220504,장안2동,0,19
20220504,전농1동,0,4
20220504,전농2동,1,0
20220504,제기동,2,27
20220504,청량리동,0,20
20220504,회기동,3,15
20220504,휘경1동,0,8
20220504,휘경2동,0,1
20220505,답십리1동,0,2
20220505,이문1동,0,1
20220505,장안1동,0,2
20220505,장안2동,0,4
20220505,제기동,2,7
20220505,청량리동,0,2
20220505,회기동,0,4
20220505,휘경1동,0,2
20220506,답십리1동,0,11
20220506,답십리2동,0,3
20220506,이문1동,1,1
20220506,장안1동,0,7
20220506,장안2동,0,18
20220506,전농1동,0,3
20220506,제기동,0,11
20220506,청량리동,3,17
20220506,회기동,3,10
20220506,휘경1동,0,4
20220507,답십리1동,0,5
20220507,이문1동,0,2
20220507,이문2동,0,1
20220507,장안1동,0,3
20220507,장안2동,0,11
20220507,전농1동,0,1
20220507,제기동,2,8
20220507,청량리동,0,2
20220507,회기동,2,16
20220507,휘경1동,0,3
20220508,답십리1동,0,3
20220508,장안1동,0,4
20220508,장안2동,0,16
20220508,전농1동,0,1
20220508,제기동,2,7
20220508,청량리동,2,2
20220508,회기동,2,8
20220508,휘경1동,0,3
20220508,휘경2동,0,4
20220509,답십리1동,0,8
20220509,답십리2동,0,3
20220509,이문1동,0,5
20220509,장안1동,0,8
20220509,장안2동,0,17
20220509,제기동,3,24
20220509,청량리동,1,26
20220509,회기동,2,11
20220509,휘경1동,0,5
20220509,휘경2동,0,1
20220510,답십리1동,0,12
20220510,이문1동,0,4
20220510,장안1동,0,6
20220510,장안2동,0,22
20220510,전농1동,0,1
20220510,제기동,1,17
20220510,청량리동,2,23
20220510,회기동,1,15
20220510,휘경1동,0,3
20220510,휘경2동,0,3
20220511,답십리1동,0,8
20220511,답십리2동,0,2
20220511,이문2동,0,1
20220511,장안1동,0,6
20220511,장안2동,1,19
20220511,전농1동,0,3
20220511,제기동,0,19
20220511,청량리동,1,16
20220511,회기동,3,20
20220511,휘경1동,0,5
20220511,휘경2동,0,2
20220512,답십리1동,0,3
20220512,답십리2동,0,1
20220512,이문1동,0,2
20220512,이문2동,0,1
20220512,장안1동,0,4
20220512,장안2동,0,17
20220512,제기동,3,21
20220512,청량리동,1,30
20220512,회기동,2,9
20220512,휘경1동,0,3
20220512,휘경2동,0,1
20220513,답십리1동,1,12
20220513,답십리2동,0,3
20220513,이문1동,0,1
20220513,장안1동,0,9
20220513,장안2동,0,21
20220513,전농1동,0,1
20220513,전농2동,0,1
20220513,제기동,6,12
20220513,청량리동,0,23
20220513,회기동,2,14
20220513,휘경1동,0,3
20220513,휘경2동,0,1
20220514,답십리1동,0,4
20220514,이문1동,0,1
20220514,장안1동,0,3
20220514,장안2동,1,7
20220514,전농1동,0,1
20220514,제기동,4,12
20220514,청량리동,3,17
20220514,회기동,3,6
20220514,휘경1동,0,3
20220515,답십리1동,0,6
20220515,이문1동,0,2
20220515,장안1동,0,1
20220515,장안2동,0,17
20220515,전농1동,0,1
20220515,제기동,3,8
20220515,청량리동,0,8
20220515,회기동,0,3
20220515,휘경1동,0,2
20220515,휘경2동,0,1
20220516,답십리1동,0,9
20220516,답십리2동,0,2
20220516,이문1동,0,3
20220516,이문2동,0,1
20220516,장안1동,0,5
20220516,장안2동,0,18
20220516,제기동,4,51
20220516,청량리동,1,38
20220516,회기동,1,17
20220516,휘경1동,0,7
20220516,휘경2동,0,2
20220517,답십리1동,0,4
20220517,답십리2동,0,1
20220517,이문1동,0,1
20220517,이문2동,0,1
20220517,장안1동,0,7
20220517,장안2동,2,19
20220517,전농1동,0,3
20220517,전농2동,0,1
20220517,제기동,5,11
20220517,청량리동,1,40
20220517,회기동,2,19
20220517,휘경1동,0,6
20220517,휘경2동,0,1
20220518,답십리1동,0,15
20220518,이문1동,0,1
20220518,장안1동,0,6
20220518,장안2동,0,22
20220518,전농1동,0,3
20220518,제기동,8,20
20220518,청량리동,1,42
20220518,회기동,5,13
20220518,휘경1동,0,10
20220518,휘경2동,0,3
20220519,답십리1동,0,13
20220519,답십리2동,0,2
20220519,이문1동,0,6
20220519,이문2동,0,1
20220519,장안1동,0,13
20220519,장안2동,1,23
20220519,제기동,4,27
20220519,청량리동,0,38
20220519,회기동,0,13
20220519,휘경1동,0,9
20220519,휘경2동,0,4
20220520,답십리1동,0,9
20220520,답십리2동,0,2
20220520,이문1동,0,3
20220520,이문2동,0,3
20220520,장안1동,0,13
20220520,장안2동,0,30
20220520,전농1동,0,1
20220520,제기동,2,19
20220520,청량리동,2,39
20220520,회기동,0,4
20220520,휘경1동,0,4
20220520,휘경2동,0,1
20220521,답십리1동,0,2
20220521,장안1동,0,1
20220521,장안2동,0,5
20220521,제기동,0,15
20220521,청량리동,0,5
20220521,회기동,0,13
20220521,휘경1동,0,1
20220521,휘경2동,0,1
20220522,답십리1동,0,2
20220522,이문1동,0,1
20220522,장안1동,0,3
20220522,장안2동,0,11
20220522,전농1동,0,1
20220522,제기동,0,3
20220522,청량리동,0,2
20220522,회기동,1,8
20220522,휘경1동,0,1
20220522,휘경2동,0,2
20220523,답십리1동,0,8
20220523,답십리2동,0,4
20220523,이문1동,0,4
20220523,이문2동,0,2
20220523,장안1동,0,7
20220523,장안2동,0,18
20220523,제기동,2,40
20220523,청량리동,1,37
20220523,회기동,1,16
20220523,휘경1동,0,4
20220524,답십리1동,0,12
20220524,답십리2동,0,2
20220524,이문1동,0,1
20220524,장안1동,0,7
20220524,장안2동,0,9
20220524,전농1동,0,2
20220524,제기동,2,23
20220524,청량리동,1,36
20220524,회기동,1,21
20220524,휘경1동,0,6
20220525,답십리1동,0,13
20220525,답십리2동,0,1
20220525,이문1동,0,6
20220525,장안1동,0,6
20220525,장안2동,0,21
20220525,제기동,0,19
20220525,청량리동,0,26
20220525,회기동,1,11
20220525,휘경1동,0,3
20220525,휘경2동,0,1
20220526,답십리1동,0,13
20220526,답십리2동,0,1
20220526,이문1동,0,6
20220526,장안1동,0,4
20220526,장안2동,0,20
20220526,전농1동,0,3
20220526,제기동,4,31
20220526,청량리동,1,33
20220526,회기동,0,18
20220526,휘경1동,0,3
20220527,답십리1동,0,12
20220527,답십리2동,0,1
20220527,이문1동,0,2
20220527,장안1동,1,6
20220527,장안2동,0,14
20220527,전농1동,0,1
20220527,전농2동,0,1
20220527,제기동,2,18
20220527,청량리동,2,49
20220527,회기동,2,26
20220527,휘경1동,0,8
20220527,휘경2동,0,1
20220528,답십리1동,0,6
20220528,답십리2동,0,2
20220528,이문1동,0,1
20220528,장안1동,0,3
20220528,장안2동,0,10
20220528,전농1동,0,1
20220528,제기동,2,16
20220528,청량리동,0,23
20220528,회기동,1,11
20220528,휘경1동,0,1
20220528,휘경2동,0,2
20220529,답십리1동,0,4
20220529,이문1동,0,3
20220529,장안1동,0,2
20220529,장안2동,0,10
20220529,전농1동,0,3
20220529,전농2동,0,1
20220529,제기동,0,5
20220529,청량리동,0,5
20220529,회기동,1,8
20220530,답십리1동,1,21
20220530,답십리2동,0,7
20220530,이문1동,0,1
20220530,이문2동,0,1
20220530,장안1동,0,10
20220530,장안2동,0,22
20220530,전농1동,0,2
20220530,제기동,1,24
20220530,청량리동,2,38
20220530,회기동,2,16
20220530,휘경1동,0,7
20220530,휘경2동,0,5
20220531,답십리1동,0,10
20220531,답십리2동,0,2
20220531,이문1동,0,2
20220531,장안1동,0,5
20220531,장안2동,0,11
20220531,전농1동,0,1
20220531,제기동,2,15
20220531,청량리동,1,39
20220531,회기동,1,10
20220531,휘경1동,0,5
20220531,휘경2동,0,1
20220601,답십리1동,0,14
20220601,답십리2동,0,10
20220601,이문1동,0,5
20220601,장안1동,0,11
20220601,장안2동,0,28
20220601,전농1동,0,2
20220601,제기동,1,10
20220601,청량리동,0,8
20220601,회기동,1,11
20220601,휘경1동,0,9
20220601,휘경2동,0,7
20220602,답십리1동,1,4
20220602,답십리2동,0,2
20220602,장안2동,1,7
20220602,전농1동,0,1
20220602,제기동,0,11
20220602,청량리동,1,36
20220602,회기동,0,8
20220602,휘경1동,0,2
20220602,휘경2동,0,2
20220603,답십리1동,0,13
20220603,답십리2동,0,4
20220603,장안1동,0,3
20220603,장안2동,0,20
20220603,제기동,1,11
20220603,청량리동,1,40
20220603,회기동,0,9
20220603,휘경1동,0,4
20220603,휘경2동,0,2
20220604,답십리1동,0,9
20220604,답십리2동,0,1
20220604,장안1동,0,2
20220604,장안2동,0,9
20220604,전농1동,0,3
20220604,제기동,1,9
20220604,청량리동,0,13
20220604,회기동,2,23
20220604,휘경1동,0,2
20220604,휘경2동,0,2
20220605,답십리1동,0,3
20220605,답십리2동,1,1
20220605,이문1동,0,3
20220605,장안1동,0,3
20220605,장안2동,0,12
20220605,전농1동,0,2
20220605,제기동,1,4
20220605,청량리동,0,6
20220605,회기동,0,2
20220605,휘경1동,0,4
20220605,휘경2동,0,2
20220606,답십리1동,0,4
20220606,답십리2동,0,2
20220606,이문1동,0,1
20220606,이문2동,0,2
20220606,장안1동,0,3
20220606,장안2동,0,7
20220606,전농1동,0,2
20220606,제기동,1,5
20220606,청량리동,1,6
20220606,회기동,0,4
20220606,휘경1동,0,2
20220607,답십리1동,0,17
20220607,답십리2동,0,7
20220607,이문1동,0,6
20220607,장안1동,0,15
20220607,장안2동,0,23
20220607,전농1동,0,4
20220607,제기동,4,15
20220607,청량리동,3,31
20220607,회기동,1,25
20220607,휘경1동,0,8
20220607,휘경2동,0,1
20220608,답십리1동,0,19
20220608,답십리2동,0,3
20220608,이문1동,0,4
20220608,장안1동,0,16
20220608,장안2동,0,26
20220608,전농1동,0,3
20220608,제기동,0,14
20220608,청량리동,1,24
20220608,회기동,1,20
20220608,휘경1동,0,10
20220608,휘경2동,0,4
20220609,답십리1동,0,17
20220609,답십리2동,0,4
20220609,이문1동,0,5
20220609,이문2동,0,3
20220609,장안1동,0,11
20220609,장안2동,0,23
20220609,전농1동,0,2
20220609,제기동,4,12
20220609,청량리동,0,26
20220609,회기동,1,11
20220609,휘경1동,0,5
20220609,휘경2동,0,1
20220610,답십리1동,0,27
20220610,답십리2동,0,4
20220610,용신동,1,0
20220610,이문1동,0,5
20220610,이문2동,0,4
20220610,장안1동,0,12
20220610,장안2동,0,16
20220610,전농1동,0,1
20220610,제기동,2,23
20220610,청량리동,3,37
20220610,회기동,0,6
20220610,휘경1동,0,7
20220610,휘경2동,0,2
20220611,답십리1동,0,9
20220611,장안1동,0,3
20220611,장안2동,1,7
20220611,전농1동,0,1
20220611,전농2동,0,1
20220611,제기동,0,5
20220611,청량리동,1,15
20220611,회기동,1,7
20220611,휘경1동,0,2
20220612,답십리1동,0,4
20220612,답십리2동,0,1
20220612,이문1동,0,1
20220612,장안1동,1,2
20220612,장안2동,0,8
20220612,전농1동,0,1
20220612,제기동,0,8
20220612,청량리동,0,5
20220612,회기동,0,3
20220612,휘경1동,0,2
20220612,휘경2동,0,2
20220613,답십리1동,1,19
20220613,답십리2동,0,8
20220613,이문1동,0,3
20220613,장안1동,0,15
20220613,장안2동,0,14
20220613,전농1동,0,3
20220613,전농2동,0,1
20220613,제기동,0,13
20220613,청량리동,0,18
20220613,회기동,1,13
20220613,휘경1동,0,9
20220613,휘경2동,0,2
20220614,답십리1동,1,22
20220614,답십리2동,0,4
20220614,이문1동,0,6
20220614,이문2동,0,3
20220614,장안1동,0,11
20220614,장안2동,0,28
20220614,전농1동,0,1
20220614,전농2동,0,1
20220614,제기동,0,21
20220614,청량리동,0,20
20220614,회기동,0,14
20220614,휘경1동,0,7
20220615,답십리1동,0,14
20220615,답십리2동,0,5
20220615,이문1동,0,7
20220615,장안1동,1,20
20220615,장안2동,0,29
20220615,전농1동,0,8
20220615,제기동,1,12
20220615,청량리동,2,16
20220615,회기동,5,12
20220615,휘경1동,0,8
20220615,휘경2동,0,1
20220616,답십리1동,0,20
20220616,답십리2동,1,5
20220616,이문1동,0,5
20220616,이문2동,0,1
20220616,장안1동,1,21
20220616,장안2동,0,21
20220616,전농1동,0,1
20220616,전농2동,0,2
20220616,제기동,3,19
20220616,청량리동,1,27
20220616,회기동,2,12
20220616,휘경1동,0,8
20220616,휘경2동,1,0
20220617,답십리1동,0,25
20220617,답십리2동,0,6
20220617,이문1동,0,2
20220617,장안1동,0,15
20220617,장안2동,1,26
20220617,전농1동,0,2
20220617,전농2동,0,2
20220617,제기동,1,24
20220617,청량리동,0,13
20220617,회기동,1,9
20220617,휘경1동,0,4
20220618,답십리1동,0,8
20220618,답십리2동,0,1
20220618,이문1동,1,2
20220618,장안1동,0,7
20220618,장안2동,0,16
20220618,제기동,3,11
20220618,청량리동,1,5
20220618,회기동,0,11
20220618,휘경1동,0,1
20220618,휘경2동,0,1
20220619,답십리1동,0,2
20220619,답십리2동,0,1
20220619,이문2동,0,1
20220619,장안1동,0,4
20220619,장안2동,0,21
20220619,전농1동,0,2
20220619,제기동,2,17
20220619,청량리동,1,7
20220619,회기동,0,10
20220619,휘경1동,0,2
20220620,답십리1동,0,16
20220620,답십리2동,0,1
20220620,이문1동,0,4
20220620,이문2동,0,2
20220620,장안1동,0,11
20220620,장안2동,0,20
20220620,제기동,2,29
20220620,청량리동,0,17
20220620,회기동,2,10
20220620,휘경1동,1,10
20220620,휘경2동,0,5
20220621,답십리1동,0,9
20220621,이문2동,0,2
20220621,장안1동,0,11
20220621,장안2동,0,20
20220621,전농1동,0,2
20220621,제기동,2,23
20220621,청량리동,0,16
20220621,회기동,1,8
20220621,휘경1동,0,7
20220622,답십리1동,1,11
20220622,답십리2동,0,2
20220622,이문1동,0,3
20220622,이문2동,0,1
20220622,장안1동,0,5
20220622,장안2동,0,14
20220622,전농1동,0,5
20220622,제기동,3,36
20220622,청량리동,2,12
20220622,회기동,0,10
20220622,휘경1동,0,5
20220622,휘경2동,0,2
20220623,답십리1동,0,8
20220623,답십리2동,0,3
20220623,이문1동,0,3
20220623,이문2동,0,1
20220623,장안1동,0,8
20220623,장안2동,0,18
20220623,전농1동,0,1
20220623,전농2동,0,1
20220623,제기동,1,19
20220623,청량리동,0,25
20220623,회기동,3,7
20220623,휘경1동,0,7
20220623,휘경2동,0,1
20220624,답십리1동,0,9
20220624,답십리2동,0,4
20220624,이문1동,0,2
20220624,장안1동,0,5
20220624,장안2동,0,19
20220624,전농1동,0,2
20220624,제기동,3,25
20220624,청량리동,0,12
20220624,회기동,1,8
20220624,휘경1동,0,3
20220625,답십리1동,0,3
20220625,장안1동,0,3
20220625,장안2동,0,11
20220625,제기동,1,10
20220625,청량리동,0,3
20220625,회기동,0,5
20220625,휘경1동,0,1
20220626,답십리1동,0,4
20220626,장안2동,1,13
20220626,제기동,1,9
20220626,청량리동,0,11
20220626,회기동,1,9
20220626,휘경2동,0,1
20220627,답십리1동,0,10
20220627,답십리2동,0,3
20220627,이문1동,0,4
20220627,장안1동,0,5
20220627,장안2동,0,26
20220627,전농2동,0,1
20220627,제기동,1,15
20220627,청량리동,1,13
20220627,회기동,2,12
20220627,휘경1동,0,3
20220627,휘경2동,0,3
20220628,답십리1동,0,5
20220628,이문1동,0,3
20220628,장안1동,0,6
20220628,장안2동,0,24
20220628,전농1동,0,1
20220628,제기동,5,17
20220628,청량리동,2,18
20220628,회기동,2,7
20220628,휘경1동,0,9
20220629,답십리1동,1,14
20220629,답십리2동,0,1
20220629,이문1동,0,5
20220629,장안1동,0,5
20220629,장안2동,0,21
20220629,제기동,3,32
20220629,청량리동,0,19
20220629,회기동,1,15
20220629,휘경1동,0,2
20220629,휘경2동,0,1
20220630,답십리1동,0,11
20220630,답십리2동,0,3
20220630,이문1동,0,3
20220630,장안1동,0,6
20220630,장안2동,0,16
20220630,전농1동,0,1
20220630,제기동,1,12
20220630,청량리동,0,30
20220630,회기동,3,16
20220630,휘경1동,0,4
20220630,휘경2동,0,1
20220701,답십리1동,0,6
20220701,답십리2동,0,1
20220701,이문1동,0,3
20220701,장안1동,0,2
20220701,장안2동,0,10
20220701,제기동,3,13
20220701,청량리동,0,15
20220701,회기동,0,18
20220701,휘경1동,0,2
20220701,휘경2동,0,1
20220702,답십리1동,0,7
20220702,장안1동,0,2
20220702,장안2동,0,4
20220702,회기동,0,4
20220703,답십리1동,0,5
20220703,답십리2동,0,1
20220703,이문1동,0,2
20220703,장안1동,1,4
20220703,장안2동,0,12
20220703,전농1동,0,2
20220703,제기동,0,3
20220703,청량리동,0,5
20220703,회기동,1,2
20220703,휘경2동,0,1
20220704,답십리1동,0,16
20220704,답십리2동,0,4
20220704,이문1동,0,5
20220704,이문2동,0,1
20220704,장안1동,0,2
20220704,장안2동,0,15
20220704,제기동,1,16
20220704,청량리동,1,16
20220704,회기동,0,6
20220704,휘경1동,0,4
20220704,휘경2동,0,1
20220705,답십리1동,0,10
20220705,답십리2동,0,1
20220705,이문1동,0,2
20220705,이문2동,0,1
20220705,장안1동,0,7
20220705,장안2동,0,16
20220705,전농2동,0,1
20220705,제기동,1,26
20220705,청량리동,0,25
20220705,회기동,2,18
20220705,휘경1동,0,11
20220705,휘경2동,0,1
20220706,답십리1동,0,6
20220706,답십리2동,0,1
20220706,이문1동,0,5
20220706,장안1동,0,7
20220706,장안2동,2,18
20220706,전농1동,0,1
20220706,제기동,3,33
20220706,청량리동,3,28
20220706,회기동,0,7
20220706,휘경1동,0,5
20220706,휘경2동,0,3
20220707,답십리1동,0,7
20220707,답십리2동,0,4
20220707,이문1동,0,8
20220707,장안1동,0,6
20220707,장안2동,1,20
20220707,전농1동,0,1
20220707,전농2동,0,2
20220707,제기동,2,25
20220707,청량리동,2,19
20220707,회기동,1,17
20220707,휘경1동,0,10
20220707,휘경2동,0,1
20220708,답십리1동,1,7
20220708,이문1동,0,6
20220708,이문2동,0,1
20220708,장안1동,0,5
20220708,장안2동,0,16
20220708,제기동,5,20
20220708,청량리동,0,31
20220708,회기동,3,6
20220708,휘경1동,0,4
20220708,휘경2동,0,2
20220709,답십리1동,2,4
20220709,이문1동,0,3
20220709,장안1동,0,1
20220709,장안2동,0,13
20220709,전농2동,0,1
20220709,제기동,2,14
20220709,청량리동,0,28
20220709,회기동,1,6
20220709,휘경1동,0,1
20220709,휘경2동,0,2
20220710,답십리1동,0,3
20220710,이문1동,0,1
20220710,장안1동,0,1
20220710,장안2동,0,8
20220710,전농1동,0,3
20220710,제기동,1,2
20220710,청량리동,0,8
20220710,회기동,1,6
20220710,휘경1동,0,2
20220711,답십리1동,1,10
20220711,이문1동,0,2
20220711,이문2동,0,1
20220711,장안1동,0,8
20220711,장안2동,0,11
20220711,전농1동,0,1
20220711,전농2동,0,1
20220711,제기동,8,33
20220711,청량리동,1,38
20220711,회기동,2,6
20220711,휘경1동,0,5
20220712,답십리1동,0,13
20220712,답십리2동,0,2
20220712,이문1동,0,2
20220712,장안1동,0,8
20220712,장안2동,0,22
20220712,전농1동,0,1
20220712,제기동,3,22
20220712,청량리동,0,25
20220712,회기동,2,10
20220712,휘경1동,0,3
20220713,답십리1동,0,7
20220713,답십리2동,0,1
20220713,장안1동,0,8
20220713,장안2동,0,16
20220713,전농1동,0,1
20220713,제기동,2,31
20220713,청량리동,1,23
20220713,회기동,0,5
20220713,휘경1동,0,9
20220713,휘경2동,0,2
20220714,답십리1동,0,5
20220714,답십리2동,0,2
20220714,이문1동,0,1
20220714,장안1동,0,12
20220714,장안2동,0,15
20220714,전농1동,0,2
20220714,제기동,6,23
20220714,청량리동,0,21
20220714,회기동,1,12
20220714,휘경1동,0,2
20220714,휘경2동,0,1
20220715,답십리1동,0,3
20220715,답십리2동,1,1
20220715,이문1동,0,8
20220715,장안1동,0,4
20220715,장안2동,0,18
20220715,제기동,5,24
20220715,청량리동,0,30
20220715,회기동,2,13
20220715,휘경1동,0,1
20220715,휘경2동,0,2
20220716,답십리1동,0,2
20220716,이문1동,0,1
20220716,이문2동,0,1
20220716,장안1동,0,1
20220716,장안2동,0,8
20220716,제기동,1,15
20220716,청량리동,1,8
20220716,회기동,0,5
20220717,답십리1동,0,2
20220717,답십리2동,0,1
20220717,이문1동,0,1
20220717,장안2동,0,15
20220717,제기동,0,5
20220717,청량리동,2,5
20220717,회기동,0,3
20220717,휘경1동,0,1
20220717,휘경2동,0,2
20220718,답십리1동,0,12
20220718,답십리2동,0,2
