민원접수일,민원접수시간,주소,경도,위도
20230427,13:18:00,회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230427,16:52:00,동대문구 경동시장로12길 48(지번)제기동 481 주소지건물앞 불법주차 73수3789외 다수 차량 과태료 단속요청합니다. ,127.043263726565,37.5821360159664
20230427,18:34:00,서울 동대문구 회기동 351  [회기로26길 15] 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230427,18:45:00,서울 동대문구 회기동 62-17[ 회기로26길 22]냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230427,19:13:00,서울 동대문구 회기로26길 6 [회기동 62-1] 1층 솔리드웍스,127.054486478437,37.5901959759836
20230427,20:04:00,동대문구 청량리동 현대코아 [06285] 버스 정류장앞,127.044397489027,37.5814409289736
20230427,22:50:00,서울특별시 동대문구 청량리동 741,127.044350064738,37.5806974468305
20230428,01:16:00,회기동 77-7번지 1008호,127.054970028433,37.5896824564894
20230428,08:59:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.034931744586,37.58573454957
20230428,11:07:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로 ,127.043917755348,37.5834732090388
20230428,16:58:00,서울 동대문구 제기동 1158-68,127.03288313644144,37.57938254851751
20230428,17:07:00, 홍릉로 19(청량리동 710) 앞,127.044319385424,37.582036064559
20230428,17:07:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230428,18:44:00,서울 동대문구 청량리동 225-25,127.04478805516428,37.58330133291621
20230428,20:15:00,동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230428,20:15:00,동대문구 회기동 351 회기힐스테이트 후문 (경희대쪽),127.053661066923,37.590046068613
20230429,09:33:00,서울 동대문구 청량리동 740,127.04454331059088,37.581066961683895
20230429,10:22:00,홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230429,10:22:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230429,11:02:00,회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230429,11:02:00,서울 동대문구 회기동 64-1,127.0523985761181,37.59081923662693
20230429,12:18:00,회기동 65-39 경희면옥 과 회기힐스테이트 사이골목,127.054002875266,37.5889212940939
20230429,12:40:00,회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230429,12:51:00,회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230429,13:28:00,동대문구 이문로1길 8-11(회기동 65-136)앞 불법 주정차 차량 단속요청 문의,127.053722995552,37.5890927905662
20230429,18:18:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.034931744586,37.58573454957
20230429,23:40:00, 홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230429,23:40:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 ,127.043917755348,37.5834732090388
20230430,10:21:00,서울 동대문구 제기동 1158-68,127.0327345385409,37.57935893872637
20230430,14:38:00,동대문구 홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230430,14:38:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230430,15:30:00,서울 동대문구 회기동 62-6,127.0542465711886,37.59022149447058
20230501,01:21:00,서울 동대문구 회기동 351-1,127.05302684610264,37.5906229902568
20230501,10:01:00,서울 동대문구 제기동 1158-68,127.033038423117,37.5794272395018
20230501,11:47:00,동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230501,11:47:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230501,12:52:00,동대문구 전농1동 서울성심병원,127.049838048407,37.5841741732334
20230501,14:28:00,청량리동 428-4 인근,127.044625924031,37.5857559698858
20230501,15:03:00,청량리동235-14,127.047593445105,37.582803968011
20230501,15:15:00,서울 동대문구 제기동 1158-68,127.03274303615989,37.57937470376374
20230501,15:35:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230501,15:36:00,동대문구 홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230501,18:06:00,서울 동대문구 회기동 62-17 [ 회기로26길 22] 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230501,18:07:00,서울 동대문구 회기로26길 26[회기동 103-4],127.05368266954,37.5904862835866
20230501,18:28:00,서울 동대문구 제기동 252-2,127.03379988414086,37.58196025794216
20230501,22:35:00,서울 동대문구 회기로26길 34 [회기동 103-10]앞,127.053199326504,37.5906739988938
20230501,22:35:00,서울 동대문구 회기동 62-17 [회기로26길 22]냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230502,09:42:00,제기로31길 10-3 (청량리동 61) 유마어린이집에서 공사현장 방면 코너 부근,127.047052186477,37.5882337488082
20230502,11:19:00,동대문구 홍릉로 117 (지번:청량리동 205-645) 앞 공유지.,127.042278132199,37.5908224845915
20230502,12:57:00,서울 동대문구 회기동 65-39,127.054002875266,37.5889212940939
20230502,15:44:00,동대문구 홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230502,15:44:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230502,17:33:00,동대문구 회기동 351 ,127.053661066923,37.590046068613
20230502,17:33:00,동대문구 회기동 77-38 ,127.051925645878,37.5905198657267
20230502,17:33:00,동대문구 회기동 62-17 ,127.053905975895,37.5903624755869
20230502,19:16:00,청량리동 428-4 인근,127.044625924031,37.5857559698858
20230502,19:57:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230502,23:01:00,서울동대문구답십리1동269~10[전농로3길 38] 골목길 어린이보호구역 소화전근처,127.056132691782,37.5694144131355
20230503,10:55:00,제기동 177-1,127.033398974767,37.5824213203308
20230503,11:24:00,동대문구 회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230503,11:24:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230503,11:26:00,홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230503,11:26:00,홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230503,11:45:00,동대문구 제기동 889-15(약령중앙로 41) 앞 도로,127.03699859445,37.5819133480297
20230503,15:25:00,서울 동대문구 회기동 60-6,127.05267346713656,37.591267357845325
20230503,16:47:00,동대문구 제기로 96 (청량리동 445-23) 앞 도로상,127.043735618087,37.5866154899208
20230503,17:13:00,동대문구 회기동 바이오허브입구 ,127.049950696519,37.5917945406423
20230503,19:29:00, 회기로 6 (제기동 1148-18) 앞.,127.036989326269,37.5910965403057
20230503,21:48:00, 동대문구답십리1동269~10골목길 ,127.056132691782,37.5694144131355
20230503,23:02:00, 답십리1동269~10골목길 ,127.056132691782,37.5694144131355
20230504,08:55:00,동대문구 홍릉로15길 3 (청량리동 580)  맞은편,127.043232134172,37.5852585097711
20230504,11:26:00,동대문구 동대문 왕산로147(제기동1015)앞,127.03965869498,37.5787842338973
20230504,11:30:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로,127.043917755348,37.5834732090388
20230504,11:30:00, 동대문구 홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230504,11:58:00,서울 동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230504,12:21:00,서울특별시 동대문구 제기동 728-4,127.038256,37.584468
20230504,15:13:00,동대문구 홍릉로15길 3(청량리동 580) 남원추어탕 바로 앞 소화전 10m이내,127.043232134172,37.5852585097711
20230504,18:07:00,동대문구 홍릉로35-1(청량리동674 )건물 앞 이면도로 ,127.043917755348,37.5834732090388
20230504,18:07:00,동대문구 홍릉로 19(청량리동 710) 앞 이면도로,127.044319385424,37.582036064559
20230504,19:22:00,동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230504,19:24:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230505,09:24:00,동대문구 답십리로64길 108 (장안1동 189-2 ) 황지클래스24차 정문쪽 소방도로상 ,127.064787111572,37.5686571092374
20230505,10:51:00,동대문구 회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230505,10:52:00,동대문구 회기동 77-38 ,127.051925645878,37.5905198657267
20230505,14:36:00,서울시립대사거리 앞에서 전농1동사거리 방향 롯데마트 가는 길 2차로에,127.05295564504,37.5829777383477
20230505,17:16:00,홍릉로 35-1 와 청량리동 674 앞 이면 도로 ,127.043917755348,37.5834732090388
20230505,19:24:00,서울 동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.054300158544,37.5902648075505
20230505,19:25:00,서울 동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230506,08:40:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면 도로,127.043917755348,37.5834732090388
20230506,10:03:00, 동대문구 회기동 351,127.053661066923,37.590046068613
20230506,10:03:00,동대문구 회기동 62-17 ,127.053908132196,37.5903694122478
20230506,10:58:00,동대문구 회기동 65-39 경희면옥 과 회기힐스테이트 사이골목,127.054002875266,37.5889212940939
20230506,11:02:00,동대문구 회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230506,11:02:00,동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230506,15:13:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230506,19:54:00,동대문구 회기동 351 회기힐스테이트 정문,127.053661066923,37.590046068613
20230506,19:54:00,동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230507,02:08:00,회기동 77-38 회기동 자율방범대 앞,127.051968119623,37.5905397589613
20230507,09:57:00,서울 동대문구 회기동 64-32,127.0516173186167,37.590830843264136
20230507,11:20:00,회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230507,11:52:00,서울 동대문구 약령시로 126(청량리동 691) 앞 교차로 코너,127.043992283655,37.5829509655537
20230507,14:18:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로,127.043917755348,37.5834732090388
20230507,15:27:00,회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230507,15:28:00, 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230507,17:29:00,서울 동대문구 회기동 60-91,127.050742811099,37.5917487927715
20230507,22:02:00,서울특별시 동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230508,09:44:00,서울 동대문구 제기동 1158-68,127.03276284585662,37.57937019329767
20230508,09:56:00,고산자로 441 ( 제기동 1054-1 ) 세명빌딩 뒤편,127.038004580324,37.5789620035398
20230508,13:29:00,서울 동대문구 청량리동 819,127.04599230897874,37.58087719735264
20230508,14:30:00,동대문구 정릉천동로 148(동대문구 제기동 876)앞 ,127.036796920966,37.5852815041854
20230508,16:46:00,동대문구 이문로30길 8 (이문동 288-18) 주소지 주변 도로 이문1동 지역 전체적으로 ,127.061030177303,37.5970293185627
20230508,20:25:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230508,22:10:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230508,22:12:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230509,11:12:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230509,11:16:00,서울 동대문구 제기동 1158-68,127.033038423117,37.5794272395018
20230509,13:41:00,서울 동대문구 제기동 1158-68,127.032594981835,37.5794292548648
20230509,14:34:00,동대문구 회기동 351 ,127.05467414739,37.5896500680962
20230509,14:34:00,동대문구 회기동 65-39 ,127.054002875266,37.5889212940939
20230509,17:55:00,서울 동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230509,18:11:00,서울 동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230509,19:18:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230509,19:39:00, 동대문구 회기동 62-17 냥냥쩝쩝 가게 앞1,127.053905975895,37.5903624755869
20230509,19:47:00,동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230510,07:03:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로,127.043917755348,37.5834732090388
20230510,14:12:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.034931744586,37.58573454957
20230510,18:26:00,동대문구 회기동 62-17 ,127.053905975895,37.5903624755869
20230510,18:26:00,동대문구 회기동 351 ,127.053661066923,37.590046068613
20230510,18:26:00, 동대문구 회기동 77-38,127.051925645878,37.5905198657267
20230510,19:55:00,동대문구 경희대로6길 3-10(회기동 35) 주차장 입구 ,127.053057235864,37.5937168026719
20230510,22:14:00,동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230511,00:11:00,동대문구답십리1동269~10가운데골목길안,127.056132691782,37.5694144131355
20230511,07:42:00,동대문구 제기로15길 3(제기동 662) 홍파슈퍼 앞 도로 상 ,127.039972982555,37.5868685614672
20230511,08:37:00,동대문구 홍릉로15길 3 (지번) 청량리동 580 맞은편 도로 상 ,127.043232134172,37.5852585097711
20230511,08:42:00,동대문구 약령시로17길 59-2 (지번) 제기동 286-23,127.042559471414,37.5857991698049
20230511,10:23:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로,127.043917755348,37.5834732090388
20230511,12:57:00,서울 동대문구 제기동 1158-68,127.03276284635012,37.579371319539966
20230511,16:37:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230511,17:28:00,청량리동235-14,127.047593445105,37.582803968011
20230512,11:34:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230512,12:30:00,동대문구 회기동 65-39 경희면옥 과 회기힐스테이트 사이 골목,127.054002875266,37.5889212940939
20230512,14:17:00,동대문구 장안벚꽃로 205(장안2동 328) 은석초등학교 정문 앞 ,127.075761613922,37.5785599862483
20230512,16:30:00,홍릉로13(청량리동 738) 현대코아정류소(06285) 앞,127.044386962228,37.5814442666027
20230512,16:50:00,동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230512,17:29:00,서울 동대문구 회기동 16-5,127.05310991733556,37.59200484947587
20230512,17:58:00,청량리동235-14,127.047593445105,37.582803968011
20230512,19:28:00,동대문구 제기동 132-1 방아다리어린이공원 입구,127.034848565482,37.5850853185876
20230512,22:03:00,동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230512,22:04:00,동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230512,22:05:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230513,04:57:00,제기동 122-510(회기로4길 23) 앞 ,127.037241906783,37.5901281645481
20230513,19:16:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230513,20:40:00,왕산로 271 (청량리동 30-2) 앞,127.050711417694,37.5850303753868
20230513,21:15:00,서울 동대문구 청량리동 61-168,127.04950572596776,37.58669168743396
20230513,22:07:00,동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230513,22:09:00,동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230514,09:22:00,(청량리동 41 )제기로38길 30 청량리 성결교회 옆 주차장 출입구앞,127.049625943549,37.5846108838597
20230514,09:22:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로,127.043917755348,37.5834732090388
20230514,17:20:00,서울 동대문구 청량리동 819,127.0447190695663,37.58153541191341
20230514,18:23:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230514,18:23:00,동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230514,22:11:00,동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230514,23:29:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 불법주정차 차량 단속 요청함,127.043917755348,37.5834732090388
20230515,09:45:00,동대문구 홍릉로 35-1 와 청량리동 674 앞 이면도로 ,127.043917755348,37.5834732090388
20230515,10:52:00,서울 동대문구 제기동 1158-68,127.03286049601456,37.57938593354936
20230515,12:40:00,동대문구 약령시로9길 39 (지번:제기동 55-4) 건물 앞 주변,127.035179662049,37.5847030191038
20230515,15:59:00,동대문구 왕산로23길 89 (제기동 252),127.034809512872,37.5826703077969
20230515,21:39:00,동대문구 홍릉로 8 (청량리동 281) 골뱅이나라 부근 인도,127.045194368502,37.5810256289001
20230515,22:06:00,동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230515,22:07:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230516,12:36:00,회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230516,12:36:00,회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230516,13:52:00,동대문구 홍릉로 35-1과 청량리동 674 앞 이면도로 ,127.043906205491,37.5834700598589
20230516,17:10:00,동대문구 회기동 54-92앞,127.055199055846,37.5930185429469
20230516,17:10:00,동대문구 회기동 54-48앞,127.055649511168,37.5929007519972
20230516,17:38:00,동대문구 회기동 103-35 ,127.05361678467,37.5905042432773
20230517,08:13:00,동대문구 왕산로 147(제기동 1015) 앞 대로변,127.03965869498,37.5787842338973
20230517,10:02:00,동대문구 홍릉로 35-1과 청량리동 674 앞 이면도로,127.043917755348,37.5834732090388
20230517,10:05:00,제기동137-162(제기로 3)앞,127.033405742834,37.5866730150067
20230517,10:39:00,"회기동 32, 회기로21길 44 홈플러스 익스프레스 앞 ",127.052655017528,37.5930443924553
20230517,12:39:00,서울 동대문구 제기동 1158-68,127.03277133657215,37.57937019094084
20230517,13:17:00,제기동 177-1번지 앞 골목 도로,127.033398974767,37.5824213203308
20230517,13:34:00,서울 동대문구 제기동 858-2,127.0367565,37.5866355
20230517,13:44:00,동대문구 회기동 36-26주소지건물 주차장입구상을 막고주차중인 56소7798차량 과태료 견인단속요청합니다. ,127.052325100926,37.5927728901402
20230517,13:54:00,동대문구 왕산로 283 (지번) 청량리동 38-29 혼다모터사이클 앞 ,127.051230258658,37.5859666434238
20230517,14:30:00,동대문구 휘경1동 주민센터 옆 ,127.06579011281276,37.59296815525919
20230517,16:20:00,동대문구 한천로11길 28 (답십리2동 16-13) 앞에서 인근 경찰서 앞까지 이면도로 ,127.060734277983,37.5671893795262
20230517,22:04:00, 동대문구 회기동 77-38 회기동 자율방법대 앞,127.051925645878,37.5905198657267
20230517,22:07:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230518,09:21:00,서울 동대문구 제기동 504,127.041837681629,37.5829368824782
20230518,09:46:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.034931744586,37.58573454957
20230518,10:47:00,동대문구 한천로11길 28 (답십리2동 16-13) 앞 ,127.060734277983,37.5671893795262
20230518,12:13:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230518,14:07:00,동대문구 한천로11길 28 (답십리2동 16-13) 피아노학원 앞 이면도로,127.060734277983,37.5671893795262
20230518,15:12:00,동대문구 왕산로23길 89 (제기동 252) 이수브라운스톤아파트 104동 앞 도로상,127.034809512872,37.5826703077969
20230518,17:18:00,동대문구 홍릉로15길 3 (청량리동 580),127.043232134172,37.5852585097711
20230518,18:35:00,전농1동 교차로에서 동대문중 교차로 사이 답십리로,127.049586247831,37.5751171286371
20230518,18:59:00,  회기동 77-38 회기동 자율방범대 앞  ,127.051925645878,37.5905198657267
20230518,18:59:00,서울 동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230518,18:59:00,서울 동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230518,22:15:00, 회기동 77-38 회기동 자율방법대 앞 ,127.051925645878,37.5905198657267
20230518,22:16:00,  회기동 103-35 루비하우스 앞 ,127.05361678467,37.5905042432773
20230518,22:16:00,  회기동 62-17 냥냥쩝쩝 가게 앞 ,127.053905975895,37.5903624755869
20230519,10:02:00,장안1동 143-44(답십리로 250-2),127.067737580312,37.572250424026
20230519,10:19:00,동대문구 한천로11길 28 (답십리2동 16-13) 앞,127.060734277983,37.5671893795262
20230519,11:58:00,서울 동대문구 회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230519,11:58:00,서울특별시 동대문구 회기동 77-38 회기동 자율방범대 앞 ,127.051925645878,37.5905198657267
20230519,12:20:00,동시장로12길 43 (지번)제기동 473-2 주소지건물앞,127.043088313228,37.5822539300743
20230519,13:56:00,동대문구 홍릉로 35-1과 청량리동 674 앞 이면도로 다수의 차량 불법주정차 단속 ,127.043917755348,37.5834732090388
20230519,13:58:00,서울 동대문구 청량리동 235-14,127.04762099978431,37.58287225220173
20230519,16:22:00,동대문구 회기로 32(제기동 1142-4)주소지 앞 인도,127.040041461562,37.5910589640902
20230519,17:07:00,대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230519,22:36:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230519,22:38:00,동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230520,07:06:00,동대문구 왕산로 147 (제기동 1015)경동시장앞 왕산로 가외차선,127.03965869498,37.5787842338973
20230520,10:32:00,서울 동대문구 제기동 1158-68,127.032734539527,37.57936119121096
20230520,13:15:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230520,13:15:00,서울 동대문구 회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230520,15:19:00,서울 동대문구 제기동 1158-68,127.03268925226963,37.57935332006347
20230520,22:11:00, 회기동 77-38 회기동 자율방범대 앞 ,127.051925645878,37.5905198657267
20230520,22:17:00,서울 동대문구 회기동 351-1,127.05239285161564,37.5907291399538
20230521,08:43:00,동대문구 홍릉로 5(청량리동 743-2)와  동대문구 홍릉로 5-1(청량리동 743-1)일대,127.0447330221,37.5808242523432
20230521,11:34:00,서울 동대문구 제기동 1158-68,127.0327062341895,37.57935444160208
20230521,15:50:00,회기동 77-38 회기동 자율방범대 앞,127.052639202168,37.5902030311015
20230521,15:50:00,회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230521,19:38:00, 동대문구 회기동 351 회기힐스테이트 후문 (경희대쪽) ,127.053661066923,37.590046068613
20230521,20:11:00,동대문구 회기동 77-7번지,127.054969688691,37.5896823665542
20230522,15:30:00,동대문구 회기로26길 34 (지번) 회기동 103-10 앞,127.053199326504,37.5906739988938
20230522,15:31:00,동대문구 회기로26길 44 (지번) 회기동 103-15 앞,127.052715970363,37.5908465755547
20230522,17:56:00,청량리동235-14,127.047593445105,37.582803968011
20230522,19:37:00,동대문구 청량리 전농1동주민센터 골목길 속안까지 이면도로,127.0477045150929,37.57802307017495
20230522,21:45:00,동대문구약령시로 105(제기동 348-1) 건너편,127.041827504034,37.5831602423389
20230522,22:12:00,서울특별시 동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230522,22:14:00,서울 동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230522,22:23:00,서울 동대문구 회기동 16-5,127.0532330350375,37.591978890495206
20230522,23:02:00,동대문구 왕산로19바길 9(제기동 274-11) 앞 삼거리,127.032487975956,37.5806795935185
20230523,09:43:00,동대문구 답십리1동 487-15앞,127.0562052273,37.5674266022464
20230523,09:43:00,동대문구 답십리1동 487-18앞,127.05637141194,37.5673023658044
20230523,11:18:00, 동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230523,11:18:00, 동대문구 회기동 65-10 생각대로 앞,127.052614392626,37.5901844817231
20230523,11:33:00,서울 동대문구 회기동 351 ,127.053661066923,37.590046068613
20230523,12:28:00,[동대문구] 이문로3길 52-1 (지번 : 회기동 64-15) 앞 이면도로 화이트홀 건물 코너(모서리),127.052189482972,37.5907099488116
20230523,13:44:00,동대문구 .   장안1동 190-62 이슬 어린이 공원 입구 다수 불법 차량 신고 문의  ,127.063572722399,37.5677977691663
20230523,16:35:00,"동대문구 제기동 방아다리교 부근, 도서관 신축공사장 코너 쪽",127.035754293217,37.585047836711
20230523,17:40:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230523,23:24:00,동대문구 회기동 351 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230523,23:27:00,동대문구 회기동 62-17 냥냥쩝쩝 가게 앞,127.053905975895,37.5903624755869
20230523,23:27:00,동대문구 회기동 103-35 루비하우스 앞,127.05361678467,37.5905042432773
20230523,23:28:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230523,23:42:00,회기동42-79(회기로13길 25)건물 앞,127.050953262035,37.592685913913
20230524,08:16:00,동대문구 제기로 155(청량리동 38-19) 성신빌딩 앞,127.050386896215,37.5861492772961
20230524,09:24:00,1서울동대문구답십리1동256~7한수김치바로앞,127.056067277821,37.5700350498163
20230524,10:34:00,서울 동대문구 제기동 1158-68,127.03269774347577,37.57935444395422
20230524,12:09:00,회기동 351(회기로26길 15) 회기힐스테이트 정문을 바라볼때 왼쪽 담벼락,127.053661066923,37.590046068613
20230524,20:48:00,동대문구 제기동 122-510(회기로4길 23) 앞 ,127.037241906783,37.5901281645481
20230524,22:22:00,동대문구 회기동 77-38 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230525,11:55:00,동대문구 회기동 351 ,127.053661066923,37.590046068613
20230525,13:32:00,서울 동대문구 제기동 1158-68,127.03279964192149,37.57937694053409
20230525,15:04:00,동대문구 약령중앙로 16 (제기동 1115-16) 앞에 ,127.037092446227,37.5796270470068
20230525,22:09:00,서울 동대문구 회기로26길 26 [회기동 103-4] 앞,127.05368266954,37.5904862835866
20230525,22:09:00,서울특별시 동대문구 회기동 77-38 [이문로3길 55] 회기동 자율방범대 앞,127.051925645878,37.5905198657267
20230525,22:09:00,서울 동대문구 회기로26길 22 [ 회기동 62-17]앞,127.053907679486,37.5903696827464
20230525,22:09:00,서울 동대문구 회기로26길 44 [회기동 103-15] 앞,127.052715970363,37.5908465755547
20230525,22:09:00,서울 동대문구 회기로26길 34 [ 회기동 103-10] 앞,127.053311727206,37.5907859415097
20230526,09:23:00,약령중앙로 26(제기동 1082) 서울약령시 공영주차장 앞 일반통행길 일대,127.037586644096,37.5806004145096
20230526,10:42:00,서울 동대문구 제기동 1158-68,127.033038423117,37.5794272395018
