일자_dt,month_dt,연도,행정동,단속건수,total_registered
2023-08-07,2023-08,2023,답십리2동,1,9759
2023-08-08,2023-08,2023,답십리2동,5,9759
2023-08-09,2023-08,2023,답십리2동,2,9759
2023-08-10,2023-08,2023,답십리2동,2,9759
2023-08-11,2023-08,2023,답십리2동,3,9759
2023-08-14,2023-08,2023,답십리2동,1,9759
2023-08-16,2023-08,2023,답십리2동,2,9759
2023-08-17,2023-08,2023,답십리2동,2,9759
2023-08-18,2023-08,2023,답십리2동,1,9759
2023-08-20,2023-08,2023,답십리2동,1,9759
2023-08-21,2023-08,2023,답십리2동,2,9759
2023-08-23,2023-08,2023,답십리2동,1,9759
2023-08-24,2023-08,2023,답십리2동,1,9759
2023-08-25,2023-08,2023,답십리2동,1,9759
2023-08-26,2023-08,2023,답십리2동,2,9759
2023-08-27,2023-08,2023,답십리2동,2,9759
2023-08-28,2023-08,2023,답십리2동,1,9759
2023-08-29,2023-08,2023,답십리2동,4,9759
2023-08-31,2023-08,2023,답십리2동,1,9759
2023-08-01,2023-08,2023,이문1동,1,4497
2023-08-02,2023-08,2023,이문1동,5,4497
2023-08-03,2023-08,2023,이문1동,2,4497
2023-08-04,2023-08,2023,이문1동,3,4497
2023-08-05,2023-08,2023,이문1동,1,4497
2023-08-06,2023-08,2023,이문1동,2,4497
2023-08-07,2023-08,2023,이문1동,2,4497
2023-08-09,2023-08,2023,이문1동,3,4497
2023-08-11,2023-08,2023,이문1동,2,4497
2023-08-12,2023-08,2023,이문1동,1,4497
2023-08-15,2023-08,2023,이문1동,1,4497
2023-08-16,2023-08,2023,이문1동,3,4497
2023-08-17,2023-08,2023,이문1동,6,4497
2023-08-18,2023-08,2023,이문1동,2,4497
2023-08-20,2023-08,2023,이문1동,1,4497
2023-08-21,2023-08,2023,이문1동,2,4497
2023-08-22,2023-08,2023,이문1동,5,4497
2023-08-23,2023-08,2023,이문1동,2,4497
2023-08-24,2023-08,2023,이문1동,4,4497
2023-08-25,2023-08,2023,이문1동,3,4497
2023-08-26,2023-08,2023,이문1동,1,4497
2023-08-27,2023-08,2023,이문1동,2,4497
2023-08-31,2023-08,2023,이문1동,2,4497
2023-08-01,2023-08,2023,장안1동,5,14559
2023-08-02,2023-08,2023,장안1동,6,14559
2023-08-03,2023-08,2023,장안1동,3,14559
2023-08-04,2023-08,2023,장안1동,8,14559
2023-08-05,2023-08,2023,장안1동,2,14559
2023-08-07,2023-08,2023,장안1동,2,14559
2023-08-08,2023-08,2023,장안1동,3,14559
2023-08-09,2023-08,2023,장안1동,7,14559
2023-08-10,2023-08,2023,장안1동,4,14559
2023-08-11,2023-08,2023,장안1동,4,14559
2023-08-12,2023-08,2023,장안1동,1,14559
2023-08-13,2023-08,2023,장안1동,1,14559
2023-08-14,2023-08,2023,장안1동,7,14559
2023-08-15,2023-08,2023,장안1동,2,14559
2023-08-16,2023-08,2023,장안1동,4,14559
2023-08-17,2023-08,2023,장안1동,5,14559
2023-08-18,2023-08,2023,장안1동,8,14559
2023-08-19,2023-08,2023,장안1동,2,14559
2023-08-20,2023-08,2023,장안1동,1,14559
2023-08-21,2023-08,2023,장안1동,2,14559
2023-08-22,2023-08,2023,장안1동,4,14559
2023-08-23,2023-08,2023,장안1동,2,14559
2023-08-24,2023-08,2023,장안1동,4,14559
2023-08-25,2023-08,2023,장안1동,3,14559
2023-08-26,2023-08,2023,장안1동,1,14559
2023-08-27,2023-08,2023,장안1동,2,14559
2023-08-28,2023-08,2023,장안1동,5,14559
2023-08-29,2023-08,2023,장안1동,1,14559
2023-08-30,2023-08,2023,장안1동,4,14559
2023-08-31,2023-08,2023,장안1동,3,14559
2023-08-01,2023-08,2023,장안2동,18,11852
2023-08-02,2023-08,2023,장안2동,13,11852
2023-08-03,2023-08,2023,장안2동,9,11852
2023-08-04,2023-08,2023,장안2동,15,11852
2023-08-05,2023-08,2023,장안2동,8,11852
2023-08-06,2023-08,2023,장안2동,8,11852
2023-08-07,2023-08,2023,장안2동,10,11852
2023-08-08,2023-08,2023,장안2동,18,11852
2023-08-09,2023-08,2023,장안2동,20,11852
2023-08-10,2023-08,2023,장안2동,16,11852
2023-08-11,2023-08,2023,장안2동,24,11852
2023-08-12,2023-08,2023,장안2동,5,11852
2023-08-13,2023-08,2023,장안2동,5,11852
2023-08-14,2023-08,2023,장안2동,9,11852
2023-08-15,2023-08,2023,장안2동,3,11852
2023-08-16,2023-08,2023,장안2동,10,11852
2023-08-17,2023-08,2023,장안2동,11,11852
2023-08-18,2023-08,2023,장안2동,16,11852
2023-08-19,2023-08,2023,장안2동,4,11852
2023-08-20,2023-08,2023,장안2동,11,11852
2023-08-21,2023-08,2023,장안2동,7,11852
2023-08-22,2023-08,2023,장안2동,11,11852
2023-08-23,2023-08,2023,장안2동,17,11852
2023-08-24,2023-08,2023,장안2동,17,11852
2023-08-25,2023-08,2023,장안2동,6,11852
2023-08-26,2023-08,2023,장안2동,4,11852
2023-08-27,2023-08,2023,장안2동,4,11852
2023-08-28,2023-08,2023,장안2동,15,11852
2023-08-29,2023-08,2023,장안2동,8,11852
2023-08-30,2023-08,2023,장안2동,7,11852
2023-08-31,2023-08,2023,장안2동,6,11852
2023-08-01,2023-08,2023,전농1동,3,8462
2023-08-02,2023-08,2023,전농1동,1,8462
2023-08-03,2023-08,2023,전농1동,4,8462
2023-08-04,2023-08,2023,전농1동,1,8462
2023-08-06,2023-08,2023,전농1동,1,8462
2023-08-07,2023-08,2023,전농1동,1,8462
2023-08-08,2023-08,2023,전농1동,2,8462
2023-08-09,2023-08,2023,전농1동,2,8462
2023-08-10,2023-08,2023,전농1동,3,8462
2023-08-11,2023-08,2023,전농1동,0,8462
2023-08-12,2023-08,2023,전농1동,0,8462
2023-08-13,2023-08,2023,전농1동,1,8462
2023-08-14,2023-08,2023,전농1동,0,8462
2023-08-15,2023-08,2023,전농1동,1,8462
2023-08-16,2023-08,2023,전농1동,0,8462
2023-08-17,2023-08,2023,전농1동,4,8462
2023-08-18,2023-08,2023,전농1동,5,8462
2023-08-20,2023-08,2023,전농1동,1,8462
2023-08-21,2023-08,2023,전농1동,5,8462
2023-08-22,2023-08,2023,전농1동,5,8462
2023-08-23,2023-08,2023,전농1동,1,8462
2023-08-24,2023-08,2023,전농1동,1,8462
2023-08-25,2023-08,2023,전농1동,5,8462
2023-08-26,2023-08,2023,전농1동,2,8462
2023-08-27,2023-08,2023,전농1동,1,8462
2023-08-28,2023-08,2023,전농1동,0,8462
2023-08-29,2023-08,2023,전농1동,3,8462
2023-08-31,2023-08,2023,전농1동,2,8462
2023-08-01,2023-08,2023,제기동,19,7160
2023-08-02,2023-08,2023,제기동,11,7160
2023-08-03,2023-08,2023,제기동,6,7160
2023-08-04,2023-08,2023,제기동,13,7160
2023-08-05,2023-08,2023,제기동,4,7160
2023-08-06,2023-08,2023,제기동,2,7160
2023-08-07,2023-08,2023,제기동,12,7160
2023-08-08,2023-08,2023,제기동,17,7160
2023-08-09,2023-08,2023,제기동,12,7160
2023-08-10,2023-08,2023,제기동,11,7160
2023-08-11,2023-08,2023,제기동,13,7160
2023-08-12,2023-08,2023,제기동,7,7160
2023-08-13,2023-08,2023,제기동,13,7160
2023-08-14,2023-08,2023,제기동,16,7160
2023-08-15,2023-08,2023,제기동,5,7160
2023-08-16,2023-08,2023,제기동,10,7160
2023-08-17,2023-08,2023,제기동,10,7160
2023-08-18,2023-08,2023,제기동,12,7160
2023-08-19,2023-08,2023,제기동,5,7160
2023-08-20,2023-08,2023,제기동,28,7160
2023-08-21,2023-08,2023,제기동,13,7160
2023-08-22,2023-08,2023,제기동,10,7160
2023-08-23,2023-08,2023,제기동,11,7160
2023-08-24,2023-08,2023,제기동,16,7160
2023-08-25,2023-08,2023,제기동,8,7160
2023-08-26,2023-08,2023,제기동,26,7160
2023-08-27,2023-08,2023,제기동,26,7160
2023-08-28,2023-08,2023,제기동,14,7160
2023-08-29,2023-08,2023,제기동,9,7160
2023-08-31,2023-08,2023,제기동,0,7160
2023-08-01,2023-08,2023,청량리동,10,5666
2023-08-02,2023-08,2023,청량리동,15,5666
2023-08-03,2023-08,2023,청량리동,4,5666
2023-08-04,2023-08,2023,청량리동,6,5666
2023-08-06,2023-08,2023,청량리동,6,5666
2023-08-07,2023-08,2023,청량리동,3,5666
2023-08-08,2023-08,2023,청량리동,2,5666
2023-08-09,2023-08,2023,청량리동,4,5666
2023-08-10,2023-08,2023,청량리동,6,5666
2023-08-11,2023-08,2023,청량리동,2,5666
2023-08-13,2023-08,2023,청량리동,0,5666
2023-08-14,2023-08,2023,청량리동,3,5666
2023-08-15,2023-08,2023,청량리동,1,5666
2023-08-16,2023-08,2023,청량리동,2,5666
2023-08-17,2023-08,2023,청량리동,3,5666
2023-08-18,2023-08,2023,청량리동,2,5666
2023-08-19,2023-08,2023,청량리동,11,5666
2023-08-20,2023-08,2023,청량리동,3,5666
2023-08-21,2023-08,2023,청량리동,0,5666
2023-08-22,2023-08,2023,청량리동,5,5666
2023-08-23,2023-08,2023,청량리동,7,5666
2023-08-24,2023-08,2023,청량리동,7,5666
2023-08-25,2023-08,2023,청량리동,2,5666
2023-08-26,2023-08,2023,청량리동,6,5666
2023-08-27,2023-08,2023,청량리동,0,5666
2023-08-28,2023-08,2023,청량리동,3,5666
2023-08-29,2023-08,2023,청량리동,4,5666
2023-08-30,2023-08,2023,청량리동,6,5666
2023-08-31,2023-08,2023,청량리동,3,5666
2023-08-01,2023-08,2023,회기동,6,2325
2023-08-02,2023-08,2023,회기동,6,2325
2023-08-03,2023-08,2023,회기동,6,2325
2023-08-04,2023-08,2023,회기동,4,2325
2023-08-05,2023-08,2023,회기동,1,2325
2023-08-06,2023-08,2023,회기동,4,2325
2023-08-07,2023-08,2023,회기동,6,2325
2023-08-08,2023-08,2023,회기동,4,2325
2023-08-09,2023-08,2023,회기동,5,2325
2023-08-10,2023-08,2023,회기동,6,2325
2023-08-11,2023-08,2023,회기동,1,2325
2023-08-12,2023-08,2023,회기동,3,2325
2023-08-13,2023-08,2023,회기동,4,2325
2023-08-14,2023-08,2023,회기동,3,2325
2023-08-15,2023-08,2023,회기동,3,2325
2023-08-16,2023-08,2023,회기동,6,2325
2023-08-17,2023-08,2023,회기동,7,2325
2023-08-18,2023-08,2023,회기동,12,2325
2023-08-19,2023-08,2023,회기동,3,2325
2023-08-20,2023-08,2023,회기동,5,2325
2023-08-21,2023-08,2023,회기동,5,2325
2023-08-22,2023-08,2023,회기동,7,2325
2023-08-23,2023-08,2023,회기동,7,2325
2023-08-24,2023-08,2023,회기동,16,2325
2023-08-25,2023-08,2023,회기동,3,2325
2023-08-26,2023-08,2023,회기동,3,2325
2023-08-27,2023-08,2023,회기동,2,2325
2023-08-28,2023-08,2023,회기동,5,2325
2023-08-29,2023-08,2023,회기동,5,2325
2023-08-30,2023-08,2023,회기동,6,2325
2023-08-31,2023-08,2023,회기동,5,2325
2023-08-01,2023-08,2023,휘경1동,4,4348
2023-08-02,2023-08,2023,휘경1동,1,4348
2023-08-03,2023-08,2023,휘경1동,1,4348
2023-08-04,2023-08,2023,휘경1동,6,4348
2023-08-05,2023-08,2023,휘경1동,2,4348
2023-08-06,2023-08,2023,휘경1동,2,4348
2023-08-07,2023-08,2023,휘경1동,1,4348
2023-08-08,2023-08,2023,휘경1동,3,4348
2023-08-09,2023-08,2023,휘경1동,5,4348
2023-08-10,2023-08,2023,휘경1동,5,4348
2023-08-11,2023-08,2023,휘경1동,3,4348
2023-08-13,2023-08,2023,휘경1동,4,4348
2023-08-14,2023-08,2023,휘경1동,2,4348
2023-08-15,2023-08,2023,휘경1동,1,4348
2023-08-16,2023-08,2023,휘경1동,3,4348
2023-08-17,2023-08,2023,휘경1동,5,4348
2023-08-18,2023-08,2023,휘경1동,2,4348
2023-08-19,2023-08,2023,휘경1동,1,4348
2023-08-20,2023-08,2023,휘경1동,1,4348
2023-08-21,2023-08,2023,휘경1동,5,4348
2023-08-22,2023-08,2023,휘경1동,6,4348
2023-08-23,2023-08,2023,휘경1동,5,4348
2023-08-24,2023-08,2023,휘경1동,2,4348
2023-08-25,2023-08,2023,휘경1동,4,4348
2023-08-27,2023-08,2023,휘경1동,2,4348
2023-08-28,2023-08,2023,휘경1동,4,4348
2023-08-29,2023-08,2023,휘경1동,3,4348
2023-08-01,2023-08,2023,휘경2동,2,7106
2023-08-03,2023-08,2023,휘경2동,2,7106
2023-08-04,2023-08,2023,휘경2동,4,7106
2023-08-06,2023-08,2023,휘경2동,1,7106
2023-08-08,2023-08,2023,휘경2동,2,7106
2023-08-10,2023-08,2023,휘경2동,2,7106
2023-08-11,2023-08,2023,휘경2동,2,7106
2023-08-12,2023-08,2023,휘경2동,1,7106
2023-08-13,2023-08,2023,휘경2동,1,7106
2023-08-15,2023-08,2023,휘경2동,1,7106
2023-08-16,2023-08,2023,휘경2동,4,7106
2023-08-17,2023-08,2023,휘경2동,1,7106
2023-08-18,2023-08,2023,휘경2동,1,7106
2023-08-22,2023-08,2023,휘경2동,1,7106
2023-08-23,2023-08,2023,휘경2동,2,7106
2023-08-25,2023-08,2023,휘경2동,1,7106
2023-08-27,2023-08,2023,휘경2동,2,7106
2023-08-28,2023-08,2023,휘경2동,1,7106
2023-08-02,2023-08,2023,이문2동,1,5928
2023-08-03,2023-08,2023,이문2동,1,5928
2023-08-08,2023-08,2023,이문2동,1,5928
2023-08-28,2023-08,2023,이문2동,1,5928
2023-08-12,2023-08,2023,용신동,0,11135
2023-08-27,2023-08,2023,전농2동,1,6141
2023-09-01,2023-09,2023,답십리1동,2,11110
2023-09-02,2023-09,2023,답십리1동,4,11110
2023-09-03,2023-09,2023,답십리1동,6,11110
2023-09-04,2023-09,2023,답십리1동,10,11110
2023-09-05,2023-09,2023,답십리1동,4,11110
2023-09-06,2023-09,2023,답십리1동,6,11110
2023-09-07,2023-09,2023,답십리1동,7,11110
2023-09-08,2023-09,2023,답십리1동,13,11110
2023-09-10,2023-09,2023,답십리1동,5,11110
2023-09-11,2023-09,2023,답십리1동,3,11110
2023-09-12,2023-09,2023,답십리1동,4,11110
2023-09-13,2023-09,2023,답십리1동,3,11110
2023-09-14,2023-09,2023,답십리1동,8,11110
2023-09-15,2023-09,2023,답십리1동,9,11110
2023-09-16,2023-09,2023,답십리1동,4,11110
2023-09-17,2023-09,2023,답십리1동,2,11110
2023-09-18,2023-09,2023,답십리1동,7,11110
2023-09-19,2023-09,2023,답십리1동,6,11110
2023-09-20,2023-09,2023,답십리1동,14,11110
2023-09-21,2023-09,2023,답십리1동,12,11110
2023-09-22,2023-09,2023,답십리1동,12,11110
2023-09-23,2023-09,2023,답십리1동,7,11110
2023-09-24,2023-09,2023,답십리1동,4,11110
2023-09-25,2023-09,2023,답십리1동,10,11110
2023-09-26,2023-09,2023,답십리1동,8,11110
2023-09-27,2023-09,2023,답십리1동,6,11110
2023-09-28,2023-09,2023,답십리1동,6,11110
2023-09-29,2023-09,2023,답십리1동,6,11110
2023-09-30,2023-09,2023,답십리1동,3,11110
2023-09-01,2023-09,2023,답십리2동,1,9787
2023-09-06,2023-09,2023,답십리2동,1,9787
2023-09-07,2023-09,2023,답십리2동,1,9787
2023-09-08,2023-09,2023,답십리2동,3,9787
2023-09-12,2023-09,2023,답십리2동,2,9787
2023-09-13,2023-09,2023,답십리2동,1,9787
2023-09-14,2023-09,2023,답십리2동,2,9787
2023-09-15,2023-09,2023,답십리2동,2,9787
2023-09-16,2023-09,2023,답십리2동,1,9787
2023-09-18,2023-09,2023,답십리2동,6,9787
2023-09-19,2023-09,2023,답십리2동,1,9787
2023-09-20,2023-09,2023,답십리2동,1,9787
2023-09-21,2023-09,2023,답십리2동,3,9787
2023-09-22,2023-09,2023,답십리2동,2,9787
2023-09-25,2023-09,2023,답십리2동,2,9787
2023-09-26,2023-09,2023,답십리2동,1,9787
2023-09-27,2023-09,2023,답십리2동,1,9787
2023-09-01,2023-09,2023,이문1동,1,4518
2023-09-02,2023-09,2023,이문1동,1,4518
2023-09-04,2023-09,2023,이문1동,1,4518
2023-09-06,2023-09,2023,이문1동,1,4518
2023-09-07,2023-09,2023,이문1동,2,4518
2023-09-08,2023-09,2023,이문1동,3,4518
2023-09-09,2023-09,2023,이문1동,2,4518
2023-09-10,2023-09,2023,이문1동,1,4518
2023-09-11,2023-09,2023,이문1동,1,4518
2023-09-12,2023-09,2023,이문1동,2,4518
2023-09-13,2023-09,2023,이문1동,4,4518
2023-09-14,2023-09,2023,이문1동,1,4518
2023-09-15,2023-09,2023,이문1동,5,4518
2023-09-18,2023-09,2023,이문1동,2,4518
2023-09-19,2023-09,2023,이문1동,1,4518
2023-09-20,2023-09,2023,이문1동,3,4518
2023-09-22,2023-09,2023,이문1동,1,4518
2023-09-23,2023-09,2023,이문1동,1,4518
2023-09-26,2023-09,2023,이문1동,4,4518
2023-09-27,2023-09,2023,이문1동,3,4518
2023-09-28,2023-09,2023,이문1동,1,4518
2023-09-29,2023-09,2023,이문1동,1,4518
2023-09-01,2023-09,2023,장안1동,5,14621
2023-09-03,2023-09,2023,장안1동,4,14621
2023-09-04,2023-09,2023,장안1동,2,14621
2023-09-05,2023-09,2023,장안1동,4,14621
2023-09-06,2023-09,2023,장안1동,1,14621
2023-09-07,2023-09,2023,장안1동,3,14621
2023-09-08,2023-09,2023,장안1동,3,14621
2023-09-09,2023-09,2023,장안1동,1,14621
2023-09-10,2023-09,2023,장안1동,1,14621
2023-09-11,2023-09,2023,장안1동,3,14621
2023-09-12,2023-09,2023,장안1동,4,14621
2023-09-13,2023-09,2023,장안1동,2,14621
2023-09-14,2023-09,2023,장안1동,1,14621
2023-09-16,2023-09,2023,장안1동,1,14621
2023-09-17,2023-09,2023,장안1동,2,14621
2023-09-18,2023-09,2023,장안1동,2,14621
2023-09-19,2023-09,2023,장안1동,3,14621
2023-09-21,2023-09,2023,장안1동,7,14621
2023-09-22,2023-09,2023,장안1동,2,14621
2023-09-23,2023-09,2023,장안1동,4,14621
2023-09-24,2023-09,2023,장안1동,2,14621
2023-09-25,2023-09,2023,장안1동,2,14621
2023-09-26,2023-09,2023,장안1동,3,14621
2023-09-27,2023-09,2023,장안1동,5,14621
2023-09-28,2023-09,2023,장안1동,3,14621
2023-09-29,2023-09,2023,장안1동,1,14621
2023-09-30,2023-09,2023,장안1동,2,14621
2023-09-01,2023-09,2023,장안2동,9,11902
2023-09-02,2023-09,2023,장안2동,3,11902
2023-09-03,2023-09,2023,장안2동,2,11902
2023-09-04,2023-09,2023,장안2동,6,11902
2023-09-05,2023-09,2023,장안2동,4,11902
2023-09-06,2023-09,2023,장안2동,8,11902
2023-09-07,2023-09,2023,장안2동,5,11902
2023-09-08,2023-09,2023,장안2동,5,11902
2023-09-09,2023-09,2023,장안2동,4,11902
2023-09-10,2023-09,2023,장안2동,6,11902
2023-09-11,2023-09,2023,장안2동,14,11902
2023-09-12,2023-09,2023,장안2동,1,11902
2023-09-13,2023-09,2023,장안2동,10,11902
2023-09-14,2023-09,2023,장안2동,10,11902
2023-09-15,2023-09,2023,장안2동,11,11902
2023-09-16,2023-09,2023,장안2동,4,11902
2023-09-17,2023-09,2023,장안2동,7,11902
2023-09-18,2023-09,2023,장안2동,5,11902
2023-09-19,2023-09,2023,장안2동,3,11902
2023-09-20,2023-09,2023,장안2동,6,11902
2023-09-21,2023-09,2023,장안2동,14,11902
2023-09-22,2023-09,2023,장안2동,10,11902
2023-09-23,2023-09,2023,장안2동,4,11902
2023-09-24,2023-09,2023,장안2동,5,11902
2023-09-25,2023-09,2023,장안2동,10,11902
2023-09-26,2023-09,2023,장안2동,2,11902
2023-09-27,2023-09,2023,장안2동,11,11902
2023-09-28,2023-09,2023,장안2동,3,11902
2023-09-29,2023-09,2023,장안2동,5,11902
2023-09-30,2023-09,2023,장안2동,2,11902
2023-09-01,2023-09,2023,전농1동,2,8511
2023-09-02,2023-09,2023,전농1동,1,8511
2023-09-03,2023-09,2023,전농1동,0,8511
2023-09-04,2023-09,2023,전농1동,1,8511
2023-09-05,2023-09,2023,전농1동,2,8511
2023-09-06,2023-09,2023,전농1동,1,8511
2023-09-07,2023-09,2023,전농1동,1,8511
2023-09-08,2023-09,2023,전농1동,1,8511
2023-09-10,2023-09,2023,전농1동,1,8511
2023-09-11,2023-09,2023,전농1동,1,8511
2023-09-12,2023-09,2023,전농1동,1,8511
2023-09-13,2023-09,2023,전농1동,1,8511
2023-09-14,2023-09,2023,전농1동,0,8511
2023-09-15,2023-09,2023,전농1동,0,8511
2023-09-16,2023-09,2023,전농1동,3,8511
2023-09-17,2023-09,2023,전농1동,1,8511
2023-09-19,2023-09,2023,전농1동,1,8511
2023-09-20,2023-09,2023,전농1동,3,8511
2023-09-21,2023-09,2023,전농1동,0,8511
2023-09-22,2023-09,2023,전농1동,0,8511
2023-09-23,2023-09,2023,전농1동,0,8511
2023-09-25,2023-09,2023,전농1동,4,8511
2023-09-29,2023-09,2023,전농1동,0,8511
2023-09-30,2023-09,2023,전농1동,1,8511
2023-09-01,2023-09,2023,제기동,11,7187
2023-09-02,2023-09,2023,제기동,10,7187
2023-09-03,2023-09,2023,제기동,23,7187
2023-09-04,2023-09,2023,제기동,10,7187
2023-09-05,2023-09,2023,제기동,2,7187
2023-09-06,2023-09,2023,제기동,8,7187
2023-09-07,2023-09,2023,제기동,6,7187
2023-09-08,2023-09,2023,제기동,21,7187
2023-09-09,2023-09,2023,제기동,9,7187
2023-09-10,2023-09,2023,제기동,4,7187
2023-09-11,2023-09,2023,제기동,6,7187
2023-09-12,2023-09,2023,제기동,10,7187
2023-09-13,2023-09,2023,제기동,3,7187
2023-09-14,2023-09,2023,제기동,7,7187
2023-09-15,2023-09,2023,제기동,11,7187
2023-09-16,2023-09,2023,제기동,6,7187
2023-09-17,2023-09,2023,제기동,17,7187
2023-09-18,2023-09,2023,제기동,10,7187
2023-09-19,2023-09,2023,제기동,8,7187
2023-09-20,2023-09,2023,제기동,9,7187
2023-09-21,2023-09,2023,제기동,19,7187
2023-09-22,2023-09,2023,제기동,16,7187
2023-09-23,2023-09,2023,제기동,16,7187
2023-09-24,2023-09,2023,제기동,16,7187
2023-09-25,2023-09,2023,제기동,8,7187
2023-09-26,2023-09,2023,제기동,14,7187
2023-09-27,2023-09,2023,제기동,14,7187
2023-09-28,2023-09,2023,제기동,13,7187
2023-09-29,2023-09,2023,제기동,15,7187
2023-09-30,2023-09,2023,제기동,2,7187
2023-09-01,2023-09,2023,청량리동,8,5684
2023-09-02,2023-09,2023,청량리동,13,5684
2023-09-03,2023-09,2023,청량리동,6,5684
2023-09-04,2023-09,2023,청량리동,10,5684
2023-09-05,2023-09,2023,청량리동,6,5684
2023-09-06,2023-09,2023,청량리동,4,5684
2023-09-07,2023-09,2023,청량리동,8,5684
2023-09-08,2023-09,2023,청량리동,11,5684
2023-09-09,2023-09,2023,청량리동,8,5684
2023-09-10,2023-09,2023,청량리동,3,5684
2023-09-11,2023-09,2023,청량리동,5,5684
2023-09-12,2023-09,2023,청량리동,2,5684
2023-09-13,2023-09,2023,청량리동,7,5684
2023-09-14,2023-09,2023,청량리동,4,5684
2023-09-15,2023-09,2023,청량리동,9,5684
2023-09-16,2023-09,2023,청량리동,4,5684
2023-09-17,2023-09,2023,청량리동,0,5684
2023-09-18,2023-09,2023,청량리동,10,5684
2023-09-19,2023-09,2023,청량리동,7,5684
2023-09-20,2023-09,2023,청량리동,7,5684
2023-09-21,2023-09,2023,청량리동,12,5684
2023-09-22,2023-09,2023,청량리동,20,5684
2023-09-23,2023-09,2023,청량리동,4,5684
2023-09-24,2023-09,2023,청량리동,2,5684
2023-09-25,2023-09,2023,청량리동,1,5684
2023-09-26,2023-09,2023,청량리동,2,5684
2023-09-27,2023-09,2023,청량리동,7,5684
2023-09-29,2023-09,2023,청량리동,1,5684
2023-09-30,2023-09,2023,청량리동,2,5684
2023-09-01,2023-09,2023,회기동,0,2334
2023-09-02,2023-09,2023,회기동,8,2334
2023-09-03,2023-09,2023,회기동,8,2334
2023-09-04,2023-09,2023,회기동,9,2334
2023-09-05,2023-09,2023,회기동,8,2334
2023-09-06,2023-09,2023,회기동,2,2334
2023-09-07,2023-09,2023,회기동,6,2334
2023-09-08,2023-09,2023,회기동,1,2334
2023-09-09,2023-09,2023,회기동,5,2334
2023-09-10,2023-09,2023,회기동,4,2334
2023-09-11,2023-09,2023,회기동,4,2334
2023-09-12,2023-09,2023,회기동,3,2334
2023-09-13,2023-09,2023,회기동,5,2334
2023-09-14,2023-09,2023,회기동,1,2334
2023-09-15,2023-09,2023,회기동,8,2334
2023-09-16,2023-09,2023,회기동,6,2334
2023-09-17,2023-09,2023,회기동,1,2334
2023-09-18,2023-09,2023,회기동,9,2334
2023-09-19,2023-09,2023,회기동,9,2334
2023-09-20,2023-09,2023,회기동,7,2334
2023-09-21,2023-09,2023,회기동,8,2334
2023-09-22,2023-09,2023,회기동,3,2334
2023-09-23,2023-09,2023,회기동,5,2334
2023-09-24,2023-09,2023,회기동,6,2334
2023-09-25,2023-09,2023,회기동,1,2334
2023-09-26,2023-09,2023,회기동,23,2334
2023-09-27,2023-09,2023,회기동,2,2334
2023-09-28,2023-09,2023,회기동,2,2334
2023-09-29,2023-09,2023,회기동,6,2334
2023-09-30,2023-09,2023,회기동,2,2334
2023-09-01,2023-09,2023,휘경1동,3,4373
2023-09-03,2023-09,2023,휘경1동,1,4373
2023-09-04,2023-09,2023,휘경1동,3,4373
2023-09-07,2023-09,2023,휘경1동,1,4373
2023-09-08,2023-09,2023,휘경1동,1,4373
2023-09-11,2023-09,2023,휘경1동,3,4373
2023-09-13,2023-09,2023,휘경1동,1,4373
2023-09-14,2023-09,2023,휘경1동,1,4373
2023-09-18,2023-09,2023,휘경1동,1,4373
2023-09-20,2023-09,2023,휘경1동,3,4373
2023-09-26,2023-09,2023,휘경1동,4,4373
2023-09-05,2023-09,2023,이문2동,1,5957
2023-09-07,2023-09,2023,이문2동,1,5957
2023-09-14,2023-09,2023,이문2동,1,5957
2023-09-19,2023-09,2023,이문2동,1,5957
2023-09-25,2023-09,2023,이문2동,1,5957
2023-09-26,2023-09,2023,이문2동,1,5957
2023-09-27,2023-09,2023,이문2동,1,5957
2023-09-06,2023-09,2023,휘경2동,1,7135
2023-09-07,2023-09,2023,휘경2동,1,7135
2023-09-12,2023-09,2023,휘경2동,1,7135
2023-09-14,2023-09,2023,휘경2동,1,7135
2023-09-17,2023-09,2023,휘경2동,1,7135
2023-09-20,2023-09,2023,휘경2동,1,7135
2023-09-23,2023-09,2023,휘경2동,1,7135
2023-09-29,2023-09,2023,휘경2동,2,7135
2023-09-15,2023-09,2023,전농2동,1,6157
2023-09-26,2023-09,2023,용신동,0,11210
2023-10-01,2023-10,2023,답십리1동,2,11199
2023-10-02,2023-10,2023,답십리1동,3,11199
2023-10-03,2023-10,2023,답십리1동,2,11199
2023-10-04,2023-10,2023,답십리1동,8,11199
2023-10-05,2023-10,2023,답십리1동,8,11199
2023-10-06,2023-10,2023,답십리1동,10,11199
2023-10-07,2023-10,2023,답십리1동,8,11199
2023-10-08,2023-10,2023,답십리1동,4,11199
2023-10-09,2023-10,2023,답십리1동,3,11199
2023-10-10,2023-10,2023,답십리1동,10,11199
2023-10-11,2023-10,2023,답십리1동,7,11199
2023-10-12,2023-10,2023,답십리1동,6,11199
2023-10-13,2023-10,2023,답십리1동,8,11199
2023-10-14,2023-10,2023,답십리1동,10,11199
2023-10-15,2023-10,2023,답십리1동,3,11199
2023-10-16,2023-10,2023,답십리1동,11,11199
2023-10-17,2023-10,2023,답십리1동,14,11199
2023-10-18,2023-10,2023,답십리1동,5,11199
2023-10-19,2023-10,2023,답십리1동,8,11199
